activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,ChangeEvent,Report_Data__c,False,False,False,False,False,False,False,False,False,False,,Change Event: Report Data,Change Event: Report Data,False,False,False,Report_Data__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Report_Data__ChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/Report_Data__ChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/Report_Data__ChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/Report_Data__ChangeEvent'})"
False,,,True,True,False,False,True,False,False,False,False,False,a1L,Report Data,Report Data,True,False,True,Report_Data__c,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/Report_Data__c/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/Report_Data__c/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/Report_Data__c/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/Report_Data__c/describe', 'quickActions': '/services/data/v59.0/sobjects/Report_Data__c/quickActions', 'layouts': '/services/data/v59.0/sobjects/Report_Data__c/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/Report_Data__c'})"
False,,,False,False,False,False,False,False,False,False,False,False,0NU,Reputation Level,Reputation Levels,False,False,False,ReputationLevel,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ReputationLevel/{ID}', 'describe': '/services/data/v59.0/sobjects/ReputationLevel/describe', 'sobject': '/services/data/v59.0/sobjects/ReputationLevel'})"
False,,,False,False,False,False,False,False,False,False,False,False,0NV,Reputation Points Rule,Reputation Points Rules,False,False,False,ReputationPointsRule,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ReputationPointsRule/{ID}', 'describe': '/services/data/v59.0/sobjects/ReputationPointsRule/describe', 'sobject': '/services/data/v59.0/sobjects/ReputationPointsRule'})"
False,ChangeEvent,SFGA__Ad_Group__c,False,False,False,False,False,False,False,False,False,False,,Change Event: Ad Group,Change Event: Ad Group,False,False,False,SFGA__Ad_Group__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/SFGA__Ad_Group__ChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/SFGA__Ad_Group__ChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/SFGA__Ad_Group__ChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/SFGA__Ad_Group__ChangeEvent'})"
False,,,True,True,False,False,True,False,False,False,False,False,a00,Ad Group,Ad Groups,True,False,False,SFGA__Ad_Group__c,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/SFGA__Ad_Group__c/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/SFGA__Ad_Group__c/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/SFGA__Ad_Group__c/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/SFGA__Ad_Group__c/describe', 'quickActions': '/services/data/v59.0/sobjects/SFGA__Ad_Group__c/quickActions', 'layouts': '/services/data/v59.0/sobjects/SFGA__Ad_Group__c/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/SFGA__Ad_Group__c'})"
False,ChangeEvent,SFGA__Google_Campaign__c,False,False,False,False,False,False,False,False,False,False,,Change Event: Google Campaign,Change Event: Google Campaign,False,False,False,SFGA__Google_Campaign__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/SFGA__Google_Campaign__ChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/SFGA__Google_Campaign__ChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/SFGA__Google_Campaign__ChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/SFGA__Google_Campaign__ChangeEvent'})"
False,,,True,True,False,False,True,False,False,False,False,False,a01,Google Campaign,Google Campaigns,True,False,False,SFGA__Google_Campaign__c,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/SFGA__Google_Campaign__c/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/SFGA__Google_Campaign__c/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/SFGA__Google_Campaign__c/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/SFGA__Google_Campaign__c/describe', 'quickActions': '/services/data/v59.0/sobjects/SFGA__Google_Campaign__c/quickActions', 'layouts': '/services/data/v59.0/sobjects/SFGA__Google_Campaign__c/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/SFGA__Google_Campaign__c'})"
False,ChangeEvent,SFGA__Keyword__c,False,False,False,False,False,False,False,False,False,False,,Change Event: Keyword,Change Event: Keyword,False,False,False,SFGA__Keyword__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/SFGA__Keyword__ChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/SFGA__Keyword__ChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/SFGA__Keyword__ChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/SFGA__Keyword__ChangeEvent'})"
False,,,True,True,False,False,True,False,False,False,False,False,a02,Keyword,Keywords,True,False,False,SFGA__Keyword__c,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/SFGA__Keyword__c/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/SFGA__Keyword__c/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/SFGA__Keyword__c/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/SFGA__Keyword__c/describe', 'quickActions': '/services/data/v59.0/sobjects/SFGA__Keyword__c/quickActions', 'layouts': '/services/data/v59.0/sobjects/SFGA__Keyword__c/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/SFGA__Keyword__c'})"
False,ChangeEvent,SFGA__Search_Phrase__c,False,False,False,False,False,False,False,False,False,False,,Change Event: Search Phrase,Change Event: Search Phrase,False,False,False,SFGA__Search_Phrase__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/SFGA__Search_Phrase__ChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/SFGA__Search_Phrase__ChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/SFGA__Search_Phrase__ChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/SFGA__Search_Phrase__ChangeEvent'})"
False,,,True,True,False,False,True,False,False,False,False,False,a03,Search Phrase,Search Phrases,True,False,False,SFGA__Search_Phrase__c,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/SFGA__Search_Phrase__c/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/SFGA__Search_Phrase__c/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/SFGA__Search_Phrase__c/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/SFGA__Search_Phrase__c/describe', 'quickActions': '/services/data/v59.0/sobjects/SFGA__Search_Phrase__c/quickActions', 'layouts': '/services/data/v59.0/sobjects/SFGA__Search_Phrase__c/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/SFGA__Search_Phrase__c'})"
False,ChangeEvent,SFGA__Text_Ad__c,False,False,False,False,False,False,False,False,False,False,,Change Event: Text Ad,Change Event: Text Ad,False,False,False,SFGA__Text_Ad__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/SFGA__Text_Ad__ChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/SFGA__Text_Ad__ChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/SFGA__Text_Ad__ChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/SFGA__Text_Ad__ChangeEvent'})"
False,,,True,True,False,False,True,False,False,False,False,False,a04,Text Ad,Text Ads,True,False,False,SFGA__Text_Ad__c,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/SFGA__Text_Ad__c/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/SFGA__Text_Ad__c/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/SFGA__Text_Ad__c/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/SFGA__Text_Ad__c/describe', 'quickActions': '/services/data/v59.0/sobjects/SFGA__Text_Ad__c/quickActions', 'layouts': '/services/data/v59.0/sobjects/SFGA__Text_Ad__c/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/SFGA__Text_Ad__c'})"
False,ChangeEvent,SFGA__Version_33_0_3__c,False,False,False,False,False,False,False,False,False,False,,Change Event: SFGA Version,Change Event: SFGA Version,False,False,False,SFGA__Version_33_0_3__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/SFGA__Version_33_0_3__ChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/SFGA__Version_33_0_3__ChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/SFGA__Version_33_0_3__ChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/SFGA__Version_33_0_3__ChangeEvent'})"
False,,,True,True,False,False,True,False,False,False,False,False,a05,SFGA Version,SFGA Version,True,False,False,SFGA__Version_33_0_3__c,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/SFGA__Version_33_0_3__c/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/SFGA__Version_33_0_3__c/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/SFGA__Version_33_0_3__c/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/SFGA__Version_33_0_3__c/describe', 'quickActions': '/services/data/v59.0/sobjects/SFGA__Version_33_0_3__c/quickActions', 'layouts': '/services/data/v59.0/sobjects/SFGA__Version_33_0_3__c/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/SFGA__Version_33_0_3__c'})"
False,,,True,False,False,False,True,False,False,False,False,False,0J4,Service Provider SAML Attribute,Service Provider SAML Attributes,False,False,False,SPSamlAttributes,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/SPSamlAttributes/{ID}', 'describe': '/services/data/v59.0/sobjects/SPSamlAttributes/describe', 'sobject': '/services/data/v59.0/sobjects/SPSamlAttributes'})"
False,ChangeEvent,Salesbook_History__c,False,False,False,False,False,False,False,False,False,False,,Change Event: Salesbook History,Change Event: Salesbook History,False,False,False,Salesbook_History__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Salesbook_History__ChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/Salesbook_History__ChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/Salesbook_History__ChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/Salesbook_History__ChangeEvent'})"
False,,,True,True,False,False,True,False,False,False,False,False,a1Z,Salesbook History,Salesbook Histories,True,False,True,Salesbook_History__c,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/Salesbook_History__c/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/Salesbook_History__c/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/Salesbook_History__c/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/Salesbook_History__c/describe', 'quickActions': '/services/data/v59.0/sobjects/Salesbook_History__c/quickActions', 'layouts': '/services/data/v59.0/sobjects/Salesbook_History__c/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/Salesbook_History__c'})"
False,,,False,False,False,False,False,False,False,False,False,False,0xF,Salesforce Contract,Salesforce Contracts,True,False,False,SalesforceContract,True,False,False,False,False,False,False,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/SalesforceContract/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/SalesforceContract/{ID}', 'describe': '/services/data/v59.0/sobjects/SalesforceContract/describe', 'layouts': '/services/data/v59.0/sobjects/SalesforceContract/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/SalesforceContract'})"
False,Feed,SalesforceContract,False,False,False,False,True,False,False,False,False,False,,Salesforce Contract Feed,Salesforce Contract Feed,False,False,False,SalesforceContractFeed,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/SalesforceContractFeed/{ID}', 'describe': '/services/data/v59.0/sobjects/SalesforceContractFeed/describe', 'sobject': '/services/data/v59.0/sobjects/SalesforceContractFeed'})"
False,,,False,False,False,False,False,False,False,False,False,False,1In,Salesforce Invoice,Salesforce Invoices,True,False,False,SalesforceInvoice,True,False,False,False,False,False,False,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/SalesforceInvoice/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/SalesforceInvoice/{ID}', 'describe': '/services/data/v59.0/sobjects/SalesforceInvoice/describe', 'layouts': '/services/data/v59.0/sobjects/SalesforceInvoice/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/SalesforceInvoice'})"
False,Feed,SalesforceInvoice,False,False,False,False,True,False,False,False,False,False,,Salesforce Invoice Feed,Salesforce Invoice Feed,False,False,False,SalesforceInvoiceFeed,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/SalesforceInvoiceFeed/{ID}', 'describe': '/services/data/v59.0/sobjects/SalesforceInvoiceFeed/describe', 'sobject': '/services/data/v59.0/sobjects/SalesforceInvoiceFeed'})"
False,,,False,False,False,False,False,False,False,False,False,False,0xf,Salesforce Quote,Salesforce Quotes,True,False,False,SalesforceQuote,True,False,False,False,False,False,False,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/SalesforceQuote/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/SalesforceQuote/{ID}', 'describe': '/services/data/v59.0/sobjects/SalesforceQuote/describe', 'layouts': '/services/data/v59.0/sobjects/SalesforceQuote/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/SalesforceQuote'})"
False,Feed,SalesforceQuote,False,False,False,False,True,False,False,False,False,False,,Salesforce Quote Feed,Salesforce Quote Feed,False,False,False,SalesforceQuoteFeed,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/SalesforceQuoteFeed/{ID}', 'describe': '/services/data/v59.0/sobjects/SalesforceQuoteFeed/describe', 'sobject': '/services/data/v59.0/sobjects/SalesforceQuoteFeed'})"
False,,,False,False,False,False,False,False,False,False,False,False,0LE,SAML Single Sign-On Setting,SAML Single Sign-On Settings,False,False,False,SamlSsoConfig,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/SamlSsoConfig/{ID}', 'describe': '/services/data/v59.0/sobjects/SamlSsoConfig/describe', 'sobject': '/services/data/v59.0/sobjects/SamlSsoConfig'})"
False,,,False,False,False,False,True,False,False,False,False,False,01N,Custom S-Control,Custom S-Controls,False,False,False,Scontrol,True,True,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Scontrol/{ID}', 'describe': '/services/data/v59.0/sobjects/Scontrol/describe', 'sobject': '/services/data/v59.0/sobjects/Scontrol'})"
